时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态
33:21.8,1,0,0.413281,-0.001141,26.27405,359.9839,-0.000137,0.001785,0,0,0,0.413281,-0.001141,26.27405,-0.000002,0.000282,1,0.413271,0.000001,30.32714,Road,0,0,0.5,0.5,0.5,0.5,0,0,Invalid
33:24.3,2,0.02,0.346565,1.154493,26.16918,354.6492,331.2381,357.8715,0,0,0,0.346565,1.154493,26.16918,-0.479075,0.093254,0.872807,0.067704,1.208774,26.67723,-995,0,0,0.5,0.5,0.5,0.5,0.999997,0.999997,Invalid
33:24.6,3,0.3235,0.346497,1.143604,26.15981,353.8074,331.4397,358.4273,0,0,0,0.346497,1.143604,26.15981,-0.475294,0.10787,0.873189,0.069799,1.206402,26.66814,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.6,4,0.3655,0.346972,1.143709,26.15919,353.4089,331.6729,358.3865,0,0,0,0.346972,1.143709,26.15919,-0.471368,0.114782,0.874436,0.072723,1.21049,26.66795,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.6,5,0.3761,0.346981,1.143693,26.15921,353.4173,331.683,358.431,0,0,0,0.346981,1.143693,26.15921,-0.471222,0.114637,0.874533,0.072875,1.210376,26.66792,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.6,6,0.3876,0.346968,1.143618,26.1592,353.3769,331.6682,358.4232,0,0,0,0.346968,1.143618,26.1592,-0.47141,0.115338,0.87434,0.072703,1.210721,26.66789,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.6,7,0.3967,0.346949,1.143583,26.15919,353.3713,331.6724,358.4452,0,0,0,0.346949,1.143583,26.15919,-0.471341,0.115435,0.874364,0.072732,1.210741,26.66788,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.6,8,0.4073,0.346947,1.143575,26.1592,353.3441,331.6637,358.4448,0,0,0,0.346947,1.143575,26.1592,-0.471447,0.115907,0.874245,0.072641,1.211013,26.66787,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.7,9,0.4178,0.346939,1.143584,26.1592,353.3499,331.661,358.4543,0,0,0,0.346939,1.143584,26.1592,-0.471494,0.115806,0.874233,0.072603,1.210965,26.66787,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.7,10,0.4288,0.346932,1.143582,26.15921,353.353,331.6598,358.4429,0,0,0,0.346932,1.143582,26.15921,-0.471515,0.115751,0.874229,0.072583,1.210932,26.66788,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.7,11,0.4399,0.346928,1.143592,26.15921,353.3466,331.6572,358.4414,0,0,0,0.346928,1.143592,26.15921,-0.471548,0.115863,0.874196,0.072544,1.21101,26.66788,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:24.7,12,0.4743,0.346914,1.143621,26.15925,353.3519,331.6651,358.4395,0,0,0,0.346914,1.143621,26.15925,-0.471433,0.115771,0.87427,0.072617,1.210981,26.66793,-995,0,0,0.5,0.5,0.5,0.5,1,0.989106,Invalid
33:24.7,13,0.4845,0.346901,1.143662,26.15926,353.3495,331.6656,358.4374,0,0,0,0.346901,1.143662,26.15926,-0.471422,0.115812,0.87427,0.072605,1.211047,26.66795,-995,0,0,0.5,0.5,0.5,0.5,1,0.989106,Invalid
33:24.7,14,0.4942,0.346882,1.143663,26.15928,353.3368,331.6704,358.4177,0,0,0,0.346882,1.143663,26.15928,-0.471338,0.116033,0.874286,0.072641,1.211176,26.66797,-995,0,0,0.5,0.5,0.5,0.5,0.999027,0.993644,Invalid
33:24.7,15,0.505,0.346865,1.143691,26.15931,353.3351,331.6631,358.4409,0,0,0,0.346865,1.143691,26.15931,-0.471447,0.116062,0.874224,0.072545,1.211224,26.66799,-995,0,0,0.5,0.5,0.5,0.5,0.999027,0.993644,Invalid
33:24.8,16,0.5147,0.34684,1.143736,26.15932,353.3313,331.6577,358.4396,0,0,0,0.34684,1.143736,26.15932,-0.471526,0.116129,0.874172,0.072449,1.211313,26.66802,-995,0,0,0.5,0.5,0.5,0.5,0.999027,0.993644,Invalid
33:24.8,17,0.5234,0.346817,1.143751,26.15934,353.3292,331.6528,358.4576,0,0,0,0.346817,1.143751,26.15934,-0.471599,0.116164,0.874128,0.07237,1.211353,26.66804,-995,0,0,0.5,0.5,0.5,0.5,0.999377,0.994915,Invalid
33:24.8,18,0.5322,0.346798,1.143726,26.15935,353.3236,331.6488,358.4694,0,0,0,0.346798,1.143726,26.15935,-0.471655,0.116262,0.874085,0.072309,1.211387,26.66804,-995,0,0,0.5,0.5,0.5,0.5,0.999377,0.994915,Invalid
33:24.8,19,0.5399,0.346788,1.143755,26.15936,353.3241,331.6429,358.4778,0,0,0,0.346788,1.143755,26.15936,-0.471745,0.116253,0.874038,0.072226,1.211415,26.66806,-995,0,0,0.5,0.5,0.5,0.5,0.999377,0.994915,Invalid
33:24.8,20,0.5511,0.346777,1.143769,26.15937,353.3225,331.6395,358.4699,0,0,0,0.346777,1.143769,26.15937,-0.471795,0.116281,0.874007,0.072171,1.21145,26.66808,-995,0,0,0.5,0.5,0.5,0.5,0.999377,0.994915,Invalid
33:24.8,21,0.562,0.346764,1.14379,26.1594,353.3319,331.6351,358.4849,0,0,0,0.346764,1.14379,26.1594,-0.471872,0.116118,0.873987,0.07211,1.211377,26.6681,-995,0,0,0.5,0.5,0.5,0.5,0.999745,0.997917,Invalid
33:24.8,22,0.5732,0.346762,1.143774,26.15942,353.3304,331.6403,358.4493,0,0,0,0.346762,1.143774,26.15942,-0.471791,0.116144,0.874028,0.072167,1.211373,26.66812,-995,0,0,0.5,0.5,0.5,0.5,0.999745,0.997917,Invalid
33:24.8,23,0.5863,0.34676,1.143853,26.15942,353.3424,331.6425,358.4592,0,0,0,0.34676,1.143853,26.15942,-0.471768,0.115936,0.874067,0.072184,1.21133,26.66814,-995,0,0,0.5,0.5,0.5,0.5,0.99987,0.998934,Invalid
33:24.8,24,0.5956,0.346754,1.143859,26.15945,353.3391,331.6516,358.4296,0,0,0,0.346754,1.143859,26.15945,-0.471626,0.115994,0.874136,0.072287,1.211362,26.66816,-995,0,0,0.5,0.5,0.5,0.5,0.99987,0.998934,Invalid
33:24.8,25,0.6066,0.346771,1.143902,26.15946,353.3219,331.6515,358.4268,0,0,0,0.346771,1.143902,26.15946,-0.471613,0.11629,0.874104,0.072298,1.211581,26.66818,-995,0,0,0.5,0.5,0.5,0.5,0.999916,0.999318,Invalid
33:24.9,26,0.6478,0.346771,1.143984,26.15952,353.3249,331.6512,358.4272,0,0,0,0.346771,1.143984,26.15952,-0.47162,0.116239,0.874107,0.072296,1.211633,26.66823,-995,0,0,0.5,0.5,0.5,0.5,0.999966,0.999721,Invalid
33:24.9,27,0.658,0.346769,1.143976,26.15953,353.311,331.66,358.4141,0,0,0,0.346769,1.143976,26.15953,-0.471472,0.11648,0.874155,0.072397,1.211761,26.66824,-995,0,0,0.5,0.5,0.5,0.5,0.999966,0.999721,Invalid
33:24.9,28,0.6662,0.346819,1.143917,26.15951,353.338,331.6933,358.4304,0,0,0,0.346819,1.143917,26.15951,-0.470989,0.116012,0.874477,0.072815,1.211408,26.66825,-995,0,0,0.5,0.5,0.5,0.5,0.999983,0.999857,Invalid
33:24.9,29,0.6813,0.346825,1.143935,26.15951,353.3394,331.716,358.4153,0,0,0,0.346825,1.143935,26.15951,-0.470644,0.115988,0.874666,0.07307,1.2114,26.66826,-995,0,0,0.5,0.5,0.5,0.5,0.999986,0.999885,Invalid
33:24.9,30,0.6902,0.346867,1.143953,26.15952,353.3621,331.7204,358.4183,0,0,0,0.346867,1.143953,26.15952,-0.470599,0.115595,0.874743,0.073163,1.211184,26.66827,-995,0,0,0.5,0.5,0.5,0.5,0.999986,0.999885,Invalid
33:24.9,31,0.7003,0.346848,1.14391,26.1595,353.3457,331.7349,358.418,0,0,0,0.346848,1.14391,26.1595,-0.470362,0.115879,0.874832,0.073296,1.211303,26.66828,-995,0,0,0.5,0.5,0.5,0.5,0.999986,0.999885,Invalid
33:24.9,32,0.7097,0.346861,1.14393,26.15948,353.3464,331.7362,358.4264,0,0,0,0.346861,1.14393,26.15948,-0.470343,0.115867,0.874845,0.073313,1.211317,26.66828,-995,0,0,0.5,0.5,0.5,0.5,0.999994,0.999953,Invalid
33:25.0,33,0.7199,0.346857,1.143939,26.15947,353.3471,331.7383,358.4351,0,0,0,0.346857,1.143939,26.15947,-0.470312,0.115854,0.874863,0.073324,1.211319,26.66829,-995,0,0,0.5,0.5,0.5,0.5,0.999994,0.999953,Invalid
33:25.0,34,0.7287,0.346846,1.143933,26.15946,353.3474,331.7383,358.4506,0,0,0,0.346846,1.143933,26.15946,-0.470311,0.115849,0.874864,0.073308,1.211312,26.66829,-995,0,0,0.5,0.5,0.5,0.5,0.999996,0.99997,Invalid
33:25.0,35,0.7412,0.346838,1.143982,26.15944,353.3509,331.7414,358.437,0,0,0,0.346838,1.143982,26.15944,-0.470268,0.115788,0.874895,0.073322,1.211327,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999996,0.99997,Invalid
33:25.0,36,0.7507,0.346827,1.143991,26.15942,353.3365,331.7393,358.4403,0,0,0,0.346827,1.143991,26.15942,-0.470286,0.116038,0.874852,0.073275,1.211487,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999996,0.99997,Invalid
33:25.0,37,0.7617,0.346821,1.143989,26.15941,353.3336,331.7427,358.4202,0,0,0,0.346821,1.143989,26.15941,-0.470231,0.116088,0.874875,0.073298,1.211514,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999998,0.999985,Invalid
33:25.0,38,0.7729,0.346817,1.144061,26.15938,353.3317,331.7463,358.4417,0,0,0,0.346817,1.144061,26.15938,-0.470174,0.116122,0.874901,0.07332,1.211608,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999998,0.999985,Invalid
33:25.0,39,0.7844,0.346827,1.144059,26.15937,353.3229,331.7505,358.4239,0,0,0,0.346827,1.144059,26.15937,-0.470102,0.116274,0.87492,0.073372,1.211694,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999999,0.999994,Invalid
33:25.0,40,0.7951,0.346829,1.144068,26.15938,353.311,331.7677,358.4331,0,0,0,0.346829,1.144068,26.15938,-0.469828,0.116481,0.87504,0.073576,1.211813,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999999,0.999994,Invalid
33:25.0,41,0.8064,0.346872,1.144097,26.15938,353.2974,331.8058,358.4297,0,0,0,0.346872,1.144097,26.15938,-0.469233,0.116716,0.875327,0.074054,1.211958,26.6683,-995,0,0,0.5,0.5,0.5,0.5,0.999999,0.999994,Invalid
33:25.1,42,0.8179,0.346924,1.14413,26.15941,353.3137,331.8529,358.4581,0,0,0,0.346924,1.14413,26.15941,-0.468528,0.116433,0.875742,0.074659,1.21179,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,0.999997,Invalid
33:25.1,43,0.8292,0.347008,1.144081,26.15944,353.2965,331.9263,358.4304,0,0,0,0.347008,1.144081,26.15944,-0.46739,0.116731,0.876311,0.075597,1.211865,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,0.999997,Invalid
33:25.1,44,0.8401,0.347115,1.14413,26.15948,353.2957,331.9962,358.4545,0,0,0,0.347115,1.14413,26.15948,-0.46632,0.116746,0.876878,0.076524,1.211873,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,0.999998,Invalid
33:25.1,45,0.8514,0.347204,1.144121,26.15953,353.2926,332.0829,358.4474,0,0,0,0.347204,1.144121,26.15953,-0.464989,0.116799,0.877578,0.077629,1.211835,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,0.999998,Invalid
33:25.1,46,0.8624,0.347323,1.144114,26.15961,353.2828,332.1806,358.4493,0,0,0,0.347323,1.144114,26.15961,-0.463482,0.116968,0.878352,0.078896,1.211856,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,0.999998,Invalid
33:25.1,47,0.874,0.347458,1.144171,26.15968,353.2873,332.2809,358.453,0,0,0,0.347458,1.144171,26.15968,-0.461948,0.116891,0.879171,0.080207,1.211796,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,0.999999,Invalid
33:25.1,48,0.8846,0.347597,1.144182,26.15976,353.2777,332.3792,358.44,0,0,0,0.347597,1.144182,26.15976,-0.460431,0.117058,0.879944,0.081501,1.211833,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,0.999999,Invalid
33:25.1,49,0.8958,0.347752,1.144183,26.15986,353.2665,332.5082,358.4384,0,0,0,0.347752,1.144183,26.15986,-0.458438,0.117252,0.880958,0.083165,1.211854,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.1,50,0.907,0.347912,1.144254,26.15991,353.2686,332.6393,358.4242,0,0,0,0.347912,1.144254,26.15991,-0.456424,0.117215,0.882008,0.084828,1.211817,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,51,0.9181,0.348089,1.144233,26.16002,353.2638,332.7805,358.4165,0,0,0,0.348089,1.144233,26.16002,-0.454243,0.117299,0.883122,0.086646,1.211745,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,52,0.9294,0.34829,1.14422,26.16012,353.2716,332.9204,358.4059,0,0,0,0.34829,1.14422,26.16012,-0.452093,0.117164,0.884243,0.088468,1.211555,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,53,0.9403,0.348454,1.144181,26.16021,353.27,333.0615,358.3826,0,0,0,0.348454,1.144181,26.16021,-0.449913,0.11719,0.88535,0.090254,1.211435,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,54,0.9517,0.348682,1.144214,26.16029,353.2984,333.2235,358.3528,0,0,0,0.348682,1.144214,26.16029,-0.447434,0.116699,0.886671,0.092326,1.211076,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,55,0.9625,0.348887,1.14419,26.16041,353.3003,333.3798,358.3395,0,0,0,0.348887,1.14419,26.16041,-0.445015,0.116666,0.887891,0.094325,1.210926,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,56,0.9735,0.349129,1.144193,26.1605,353.3115,333.5511,358.3022,0,0,0,0.349129,1.144193,26.1605,-0.442367,0.116471,0.889239,0.096511,1.210705,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,57,0.9846,0.349379,1.14417,26.16065,353.3401,333.7396,358.2718,0,0,0,0.349379,1.14417,26.16065,-0.439466,0.115976,0.890741,0.098913,1.210268,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,58,0.996,0.349649,1.144118,26.16081,353.3623,333.9238,358.2167,0,0,0,0.349649,1.144118,26.16081,-0.43662,0.115591,0.89219,0.101287,1.209869,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.2,59,1.0067,0.349915,1.144096,26.16095,353.3805,334.1231,358.1665,0,0,0,0.349915,1.144096,26.16095,-0.43353,0.115276,0.893736,0.103806,1.209537,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,60,1.0179,0.350229,1.144023,26.16114,353.4307,334.3602,358.1316,0,0,0,0.350229,1.144023,26.16114,-0.42987,0.114405,0.895613,0.106796,1.20881,26.66832,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,61,1.0287,0.350508,1.143927,26.1613,353.4696,334.5772,358.0806,0,0,0,0.350508,1.143927,26.1613,-0.426509,0.11373,0.897305,0.109509,1.20819,26.66832,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,62,1.0404,0.350863,1.143939,26.16154,353.5298,334.823,358.025,0,0,0,0.350863,1.143939,26.16154,-0.422707,0.112687,0.899233,0.112632,1.207448,26.66833,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,63,1.0511,0.351194,1.143852,26.16175,353.546,335.0977,357.9675,0,0,0,0.351194,1.143852,26.16175,-0.418404,0.112405,0.901279,0.116024,1.207031,26.66833,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,64,1.0621,0.351564,1.143812,26.16201,353.595,335.4001,357.9252,0,0,0,0.351564,1.143812,26.16201,-0.41368,0.111556,0.903562,0.11975,1.206324,26.66834,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,65,1.0735,0.351982,1.143734,26.16226,353.6094,335.7198,357.864,0,0,0,0.351982,1.143734,26.16226,-0.408644,0.111306,0.905882,0.12369,1.205916,26.66834,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,66,1.085,0.3524,1.143681,26.16254,353.6719,336.0771,357.8571,0,0,0,0.3524,1.143681,26.16254,-0.403036,0.110222,0.908523,0.128014,1.205045,26.66835,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,67,1.0958,0.352892,1.14354,26.1628,353.728,336.4531,357.8296,0,0,0,0.352892,1.14354,26.1628,-0.397109,0.109249,0.911246,0.132579,1.20415,26.66835,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.3,68,1.1066,0.353394,1.143421,26.16306,353.7918,336.8353,357.8372,0,0,0,0.353394,1.143421,26.16306,-0.391069,0.108141,0.913986,0.137192,1.203206,26.66836,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,69,1.1184,0.353926,1.143288,26.16335,353.8696,337.2252,357.8266,0,0,0,0.353926,1.143288,26.16335,-0.384897,0.106791,0.916761,0.141894,1.202116,26.66837,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,70,1.1291,0.354515,1.143158,26.16366,353.9471,337.6743,357.8169,0,0,0,0.354515,1.143158,26.16366,-0.377753,0.105446,0.919882,0.14725,1.201014,26.66838,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,71,1.1399,0.355108,1.143059,26.16399,354.0078,338.1378,357.8149,0,0,0,0.355108,1.143059,26.16399,-0.37034,0.104393,0.923012,0.15273,1.200106,26.66838,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,72,1.1516,0.355831,1.143017,26.16433,354.0598,338.6538,357.821,0,0,0,0.355831,1.143017,26.16433,-0.362047,0.10349,0.926397,0.158838,1.199327,26.66839,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,73,1.1637,0.35656,1.142913,26.1647,354.1054,339.2251,357.841,0,0,0,0.35656,1.142913,26.1647,-0.352822,0.102699,0.930037,0.165477,1.198533,26.6684,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,74,1.1736,0.357416,1.142797,26.16511,354.1565,339.8819,357.8841,0,0,0,0.357416,1.142797,26.16511,-0.342169,0.101812,0.934107,0.173056,1.197653,26.6684,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,75,1.1847,0.358263,1.142739,26.16542,354.2115,340.5142,357.9703,0,0,0,0.358263,1.142739,26.16542,-0.331873,0.100856,0.937917,0.180286,1.196826,26.66841,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,76,1.1956,0.359224,1.142636,26.16582,354.2775,341.2257,358.0482,0,0,0,0.359224,1.142636,26.16582,-0.320238,0.099711,0.942075,0.188378,1.195832,26.66842,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.4,77,1.2067,0.360119,1.142557,26.16621,354.3549,341.8895,358.1223,0,0,0,0.360119,1.142557,26.16621,-0.309344,0.098366,0.945849,0.195867,1.194786,26.66843,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,78,1.2179,0.361168,1.142529,26.16649,354.3669,342.662,358.2015,0,0,0,0.361168,1.142529,26.16649,-0.29657,0.098159,0.949953,0.204464,1.194395,26.66843,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,79,1.2294,0.36219,1.142444,26.16695,354.394,343.4007,358.3066,0,0,0,0.36219,1.142444,26.16695,-0.284311,0.097687,0.953742,0.212698,1.193808,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,80,1.24,0.363312,1.142452,26.1674,354.4163,344.1922,358.4535,0,0,0,0.363312,1.142452,26.1674,-0.271119,0.0973,0.957615,0.221458,1.193361,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,81,1.2512,0.364479,1.142468,26.16777,354.3892,345.0188,358.5657,0,0,0,0.364479,1.142468,26.16777,-0.257263,0.09777,0.961383,0.230501,1.193385,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,82,1.2631,0.365805,1.142511,26.16823,354.3534,345.9652,358.6909,0,0,0,0.365805,1.142511,26.16823,-0.241335,0.098392,0.965441,0.240765,1.19349,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,83,1.2741,0.367075,1.142485,26.16863,354.3064,346.8739,358.7958,0,0,0,0.367075,1.142485,26.16863,-0.225975,0.099208,0.969068,0.250526,1.193653,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,84,1.2844,0.368444,1.142602,26.16893,354.2741,347.7842,358.9612,0,0,0,0.368444,1.142602,26.16893,-0.210539,0.09977,0.972481,0.260303,1.193848,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,85,1.2979,0.369593,1.142603,26.16927,354.2343,348.5866,359.0579,0,0,0,0.369593,1.142603,26.16927,-0.196886,0.100461,0.975266,0.26882,1.194022,26.66844,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.5,86,1.307,0.370977,1.142673,26.16961,354.1798,349.51,359.2307,0,0,0,0.370977,1.142673,26.16961,-0.181125,0.101407,0.978218,0.278615,1.194383,26.66843,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,87,1.3178,0.37244,1.142817,26.16991,354.0897,350.4754,359.3446,0,0,0,0.37244,1.142817,26.16991,-0.164591,0.102971,0.980972,0.288797,1.195146,26.66843,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,88,1.329,0.373686,1.142918,26.17014,353.9811,351.3013,359.4847,0,0,0,0.373686,1.142918,26.17014,-0.150404,0.104857,0.983048,0.29745,1.196066,26.66842,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,89,1.3406,0.375124,1.143068,26.17041,353.8706,352.2554,359.6654,0,0,0,0.375124,1.143068,26.17041,-0.133987,0.106775,0.985214,0.307397,1.19704,26.66841,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,90,1.3514,0.377102,1.143312,26.1707,353.7149,353.5304,359.7693,0,0,0,0.377102,1.143312,26.1707,-0.111999,0.109476,0.98766,0.320664,1.198478,26.6684,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,91,1.3625,0.378622,1.143477,26.17082,353.5576,354.5163,359.8401,0,0,0,0.378622,1.143477,26.17082,-0.09496,0.112204,0.989138,0.330854,1.19992,26.66839,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,92,1.3735,0.3801,1.143627,26.17094,353.417,355.491,359.9307,0,0,0,0.3801,1.143627,26.17094,-0.078098,0.114643,0.990332,0.340872,1.201211,26.66838,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,93,1.3846,0.381634,1.143862,26.17107,353.2937,356.439,359.9918,0,0,0,0.381634,1.143862,26.17107,-0.061686,0.11678,0.99124,0.350686,1.202451,26.66837,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,94,1.3954,0.383083,1.144084,26.17112,353.1591,357.3771,0.11466,0,0,0,0.383083,1.144084,26.17112,-0.045437,0.119113,0.991841,0.360304,1.203798,26.66836,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.6,95,1.4067,0.384592,1.144286,26.17114,352.9803,358.3159,0.149024,0,0,0,0.384592,1.144286,26.17114,-0.029168,0.12221,0.992076,0.369974,1.205534,26.66835,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,96,1.4182,0.386032,1.144308,26.17108,352.8064,359.1942,0.255525,0,0,0,0.386032,1.144308,26.17108,-0.013954,0.125223,0.99203,0.379038,1.207075,26.66833,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,97,1.4291,0.387491,1.144324,26.17102,352.6208,0.108192,0.206295,0,0,0,0.387491,1.144324,26.17102,0.001873,0.128435,0.991716,0.38843,1.208728,26.66832,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,98,1.4399,0.388132,1.144793,26.171,352.5562,0.473898,0.222321,0,0,0,0.388132,1.144793,26.171,0.008201,0.129555,0.991538,0.392245,1.209771,26.66831,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,99,1.4533,0.389534,1.144955,26.17097,352.3611,1.306177,0.412869,0,0,0,0.389534,1.144955,26.17097,0.022593,0.132929,0.990868,0.400874,1.211675,26.6683,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,100,1.4637,0.390791,1.145243,26.17085,352.213,2.050388,0.375711,0,0,0,0.390791,1.145243,26.17085,0.035448,0.135492,0.990144,0.4086,1.213313,26.66829,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,101,1.4736,0.392057,1.145489,26.17069,352.0447,2.77879,0.464084,0,0,0,0.392057,1.145489,26.17069,0.048013,0.138401,0.989212,0.416209,1.215106,26.66827,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,102,1.4845,0.393261,1.145706,26.17057,351.8833,3.462926,0.499261,0,0,0,0.393261,1.145706,26.17057,0.059798,0.14119,0.988175,0.423378,1.216816,26.66826,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,103,1.4956,0.39436,1.145919,26.17038,351.7105,4.10024,0.448375,0,0,0,0.39436,1.145919,26.17038,0.070755,0.144175,0.98702,0.430049,1.218644,26.66825,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.7,104,1.507,0.395439,1.146141,26.17015,351.5376,4.727861,0.445743,0,0,0,0.395439,1.146141,26.17015,0.081526,0.147161,0.985747,0.436633,1.220499,26.66823,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.8,105,1.5182,0.396641,1.146349,26.16992,351.3366,5.399122,0.400663,0,0,0,0.396641,1.146349,26.16992,0.093019,0.150629,0.984204,0.443736,1.222611,26.66821,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.8,106,1.5288,0.397623,1.146564,26.16969,351.1691,5.96098,0.381665,0,0,0,0.397623,1.146564,26.16969,0.10262,0.153519,0.982803,0.449675,1.224434,26.6682,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
33:25.8,107,1.54,0.398508,1.146788,26.16944,351.0168,6.453083,0.359222,0,0,0,0.398508,1.146788,26.16944,0.111011,0.156145,0.981476,0.454919,1.226134,26.66819,-995,0,0,0.5,0.5,0.5,0.5,1,1,Invalid
