时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态
2025-11-27 17:47:55.7094,16,0.4565,0.380573,1.187125,26.316030,351.864800,5.367843,355.831300,0,0,0,0.380573,1.187125,26.316030,0.092608,0.141509,0.985596,0.413618,1.237618,26.667710,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7187,17,0.4661,0.380533,1.187138,26.316020,351.900600,5.378028,355.833800,0,0,0,0.380533,1.187138,26.316020,0.092792,0.140891,0.985667,0.413642,1.237408,26.667710,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7288,18,0.4765,0.380539,1.187118,26.316020,351.904200,5.370703,355.831700,0,0,0,0.380539,1.187118,26.316020,0.092666,0.140829,0.985688,0.413603,1.237367,26.667720,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7420,19,0.4878,0.380507,1.187122,26.316010,351.904000,5.378120,355.837000,0,0,0,0.380507,1.187122,26.316010,0.092794,0.140832,0.985675,0.413619,1.237377,26.667750,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7513,20,0.4986,0.380478,1.187150,26.316020,351.905400,5.391477,355.829600,0,0,0,0.380478,1.187150,26.316020,0.093024,0.140808,0.985657,0.413675,1.237400,26.667770,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7633,21,0.5095,0.380499,1.187171,26.316030,351.905300,5.385526,355.846400,0,0,0,0.380499,1.187171,26.316030,0.092922,0.140810,0.985666,0.413660,1.237422,26.667790,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7741,22,0.5206,0.380476,1.187234,26.316040,351.906800,5.401269,355.862700,0,0,0,0.380476,1.187234,26.316040,0.093193,0.140784,0.985645,0.413736,1.237480,26.667810,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7853,23,0.5322,0.380468,1.187292,26.316030,351.915300,5.407090,355.864400,0,0,0,0.380468,1.187292,26.316030,0.093295,0.140637,0.985656,0.413768,1.237489,26.667840,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.7959,24,0.5432,0.380497,1.187268,26.316030,351.883200,5.420441,355.850800,0,0,0,0.380497,1.187268,26.316030,0.093517,0.141192,0.985555,0.413881,1.237670,26.667850,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8069,25,0.5542,0.380468,1.187332,26.316010,351.897300,5.426077,355.868800,0,0,0,0.380468,1.187332,26.316010,0.093617,0.140948,0.985581,0.413891,1.237652,26.667880,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8181,26,0.5653,0.380453,1.187356,26.316000,351.883900,5.427438,355.869700,0,0,0,0.380453,1.187356,26.316000,0.093638,0.141180,0.985546,0.413887,1.237766,26.667900,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8283,27,0.5762,0.380447,1.187396,26.315990,351.877100,5.424660,355.873300,0,0,0,0.380447,1.187396,26.315990,0.093588,0.141297,0.985534,0.413867,1.237852,26.667920,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8409,28,0.5875,0.380415,1.187439,26.315990,351.864100,5.420965,355.885300,0,0,0,0.380415,1.187439,26.315990,0.093522,0.141522,0.985508,0.413814,1.237980,26.667940,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8519,29,0.5986,0.380425,1.187476,26.316010,351.837000,5.414217,355.885100,0,0,0,0.380425,1.187476,26.316010,0.093399,0.141990,0.985452,0.413781,1.238186,26.667960,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8633,30,0.6099,0.380407,1.187535,26.316010,351.836600,5.418732,355.884900,0,0,0,0.380407,1.187535,26.316010,0.093477,0.141997,0.985444,0.413794,1.238250,26.667970,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8737,31,0.6205,0.380400,1.187580,26.315990,351.835700,5.413718,355.873400,0,0,0,0.380400,1.187580,26.315990,0.093390,0.142013,0.985450,0.413758,1.238306,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8870,32,0.6319,0.380396,1.187596,26.315990,351.827400,5.415872,355.865200,0,0,0,0.380396,1.187596,26.315990,0.093426,0.142156,0.985426,0.413769,1.238376,26.668000,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.8957,33,0.6427,0.380365,1.187636,26.315970,351.830200,5.420516,355.850500,0,0,0,0.380365,1.187636,26.315970,0.093506,0.142107,0.985425,0.413770,1.238404,26.668020,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9069,34,0.6543,0.380354,1.187693,26.315940,351.841700,5.421086,355.849500,0,0,0,0.380354,1.187693,26.315940,0.093519,0.141909,0.985452,0.413767,1.238395,26.668030,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9173,35,0.6649,0.380322,1.187763,26.315930,351.843600,5.413860,355.865200,0,0,0,0.380322,1.187763,26.315930,0.093395,0.141875,0.985469,0.413692,1.238456,26.668040,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9280,36,0.6759,0.380283,1.187826,26.315900,351.859500,5.414997,355.872200,0,0,0,0.380283,1.187826,26.315900,0.093418,0.141602,0.985506,0.413664,1.238425,26.668050,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9403,37,0.6872,0.380257,1.187864,26.315860,351.853200,5.418395,355.882300,0,0,0,0.380257,1.187864,26.315860,0.093475,0.141709,0.985485,0.413664,1.238509,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9512,38,0.6984,0.380198,1.187930,26.315820,351.839100,5.419813,355.885700,0,0,0,0.380198,1.187930,26.315820,0.093496,0.141954,0.985448,0.413617,1.238671,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9623,39,0.7094,0.380161,1.187995,26.315780,351.843800,5.423801,355.899400,0,0,0,0.380161,1.187995,26.315780,0.093566,0.141871,0.985453,0.413611,1.238714,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9727,40,0.7204,0.380137,1.188057,26.315740,351.844200,5.427489,355.902300,0,0,0,0.380137,1.188057,26.315740,0.093629,0.141865,0.985448,0.413613,1.238780,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9844,41,0.7318,0.380114,1.188047,26.315670,351.802700,5.435227,355.909700,0,0,0,0.380114,1.188047,26.315670,0.093753,0.142582,0.985333,0.413645,1.239043,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:55.9954,42,0.7427,0.380066,1.188108,26.315670,351.799600,5.433778,355.921100,0,0,0,0.380066,1.188108,26.315670,0.093727,0.142636,0.985328,0.413588,1.239123,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0066,43,0.7537,0.380032,1.188165,26.315640,351.793900,5.428363,355.933200,0,0,0,0.380032,1.188165,26.315640,0.093633,0.142734,0.985322,0.413524,1.239221,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0191,44,0.7652,0.379969,1.188205,26.315590,351.766000,5.429915,355.935200,0,0,0,0.379969,1.188205,26.315590,0.093653,0.143216,0.985250,0.413475,1.239444,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0299,45,0.7762,0.379911,1.188263,26.315550,351.755500,5.429803,355.940500,0,0,0,0.379911,1.188263,26.315550,0.093648,0.143397,0.985225,0.413422,1.239575,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0395,46,0.7869,0.379871,1.188303,26.315480,351.734900,5.424003,355.953500,0,0,0,0.379871,1.188303,26.315480,0.093544,0.143754,0.985182,0.413352,1.239754,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0512,47,0.7982,0.379787,1.188380,26.315430,351.742600,5.410340,355.969500,0,0,0,0.379787,1.188380,26.315430,0.093311,0.143620,0.985224,0.413188,1.239789,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0633,48,0.8095,0.379721,1.188409,26.315380,351.728100,5.407278,355.979100,0,0,0,0.379721,1.188409,26.315380,0.093254,0.143872,0.985193,0.413107,1.239917,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0737,49,0.8206,0.379690,1.188458,26.315320,351.734600,5.390990,355.982600,0,0,0,0.379690,1.188458,26.315320,0.092976,0.143759,0.985236,0.412981,1.239933,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0849,50,0.8319,0.379616,1.188542,26.315270,351.744600,5.375321,355.992900,0,0,0,0.379616,1.188542,26.315270,0.092709,0.143587,0.985286,0.412814,1.239959,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.0959,51,0.8429,0.379557,1.188601,26.315220,351.733900,5.363758,355.996500,0,0,0,0.379557,1.188601,26.315220,0.092507,0.143770,0.985278,0.412688,1.240092,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1072,52,0.8536,0.379509,1.188624,26.315160,351.717400,5.355555,356.003400,0,0,0,0.379509,1.188624,26.315160,0.092362,0.144056,0.985250,0.412594,1.240227,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1179,53,0.8647,0.379431,1.188666,26.315110,351.692100,5.341064,356.015100,0,0,0,0.379431,1.188666,26.315110,0.092107,0.144492,0.985210,0.412431,1.240435,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1277,54,0.8760,0.379389,1.188699,26.315050,351.672700,5.327743,356.025800,0,0,0,0.379389,1.188699,26.315050,0.091874,0.144828,0.985182,0.412311,1.240597,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1404,55,0.8875,0.379345,1.188779,26.315010,351.683900,5.323282,356.019500,0,0,0,0.379345,1.188779,26.315010,0.091800,0.144635,0.985218,0.412243,1.240612,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1522,56,0.8992,0.379282,1.188766,26.314950,351.646000,5.305243,356.027900,0,0,0,0.379282,1.188766,26.314950,0.091481,0.145288,0.985151,0.412074,1.240845,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1619,57,0.9099,0.379229,1.188797,26.314900,351.648500,5.297334,356.027900,0,0,0,0.379229,1.188797,26.314900,0.091345,0.145246,0.985170,0.411976,1.240868,26.668090,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1735,58,0.9208,0.379202,1.188811,26.314840,351.654400,5.289746,356.032500,0,0,0,0.379202,1.188811,26.314840,0.091216,0.145144,0.985197,0.411907,1.240852,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1859,59,0.9320,0.379147,1.188860,26.314840,351.666300,5.295284,356.027800,0,0,0,0.379147,1.188860,26.314840,0.091314,0.144938,0.985218,0.411887,1.240827,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.1962,60,0.9432,0.379137,1.188891,26.314780,351.668500,5.284029,356.030900,0,0,0,0.379137,1.188891,26.314780,0.091121,0.144899,0.985242,0.411813,1.240852,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2070,61,0.9541,0.379089,1.188927,26.314720,351.682300,5.286644,356.049000,0,0,0,0.379089,1.188927,26.314720,0.091169,0.144662,0.985272,0.411786,1.240808,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2183,62,0.9655,0.379051,1.188940,26.314710,351.666700,5.288080,356.057100,0,0,0,0.379051,1.188940,26.314710,0.091190,0.144930,0.985231,0.411758,1.240921,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2296,63,0.9767,0.379009,1.188982,26.314680,351.661900,5.284616,356.065600,0,0,0,0.379009,1.188982,26.314680,0.091130,0.145015,0.985224,0.411697,1.240998,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2407,64,0.9876,0.378969,1.189040,26.314620,351.651900,5.282152,356.077200,0,0,0,0.378969,1.189040,26.314620,0.091085,0.145186,0.985203,0.411647,1.241127,26.668080,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2523,65,0.9989,0.378941,1.189120,26.314650,351.636500,5.297759,356.083900,0,0,0,0.378941,1.189120,26.314650,0.091350,0.145453,0.985139,0.411713,1.241302,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2632,66,1.0103,0.378939,1.189162,26.314600,351.623000,5.288811,356.095300,0,0,0,0.378939,1.189162,26.314600,0.091193,0.145686,0.985119,0.411660,1.241436,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2739,67,1.0212,0.378916,1.189182,26.314560,351.597000,5.293047,356.097500,0,0,0,0.378916,1.189182,26.314560,0.091259,0.146135,0.985046,0.411666,1.241626,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2845,68,1.0321,0.378883,1.189254,26.314560,351.609500,5.300655,356.097700,0,0,0,0.378883,1.189254,26.314560,0.091393,0.145919,0.985066,0.411682,1.241620,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.2955,69,1.0431,0.378845,1.189268,26.314550,351.586600,5.311362,356.089400,0,0,0,0.378845,1.189268,26.314550,0.091572,0.146315,0.984991,0.411710,1.241781,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3071,70,1.0540,0.378811,1.189298,26.314530,351.574100,5.318120,356.082800,0,0,0,0.378811,1.189298,26.314530,0.091685,0.146530,0.984948,0.411720,1.241892,26.668070,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3192,71,1.0659,0.378729,1.189364,26.314570,351.571100,5.327318,356.091400,0,0,0,0.378729,1.189364,26.314570,0.091842,0.146582,0.984926,0.411691,1.241973,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3293,72,1.0767,0.378679,1.189399,26.314550,351.555100,5.326121,356.100400,0,0,0,0.378679,1.189399,26.314550,0.091818,0.146858,0.984887,0.411636,1.242111,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3410,73,1.0875,0.378637,1.189436,26.314530,351.543200,5.330204,356.092300,0,0,0,0.378637,1.189436,26.314530,0.091885,0.147065,0.984850,0.411621,1.242227,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3523,74,1.0988,0.378523,1.189444,26.314600,351.535300,5.341801,356.103600,0,0,0,0.378523,1.189444,26.314600,0.092083,0.147200,0.984811,0.411572,1.242275,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3630,75,1.1098,0.378466,1.189484,26.314580,351.536500,5.334275,356.108500,0,0,0,0.378466,1.189484,26.314580,0.091954,0.147179,0.984826,0.411470,1.242310,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3741,76,1.1208,0.378401,1.189525,26.314580,351.543200,5.331002,356.114900,0,0,0,0.378401,1.189525,26.314580,0.091899,0.147063,0.984849,0.411385,1.242308,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3850,77,1.1319,0.378304,1.189572,26.314640,351.544800,5.329050,356.134200,0,0,0,0.378304,1.189572,26.314640,0.091866,0.147035,0.984856,0.411269,1.242336,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.3958,78,1.1433,0.378222,1.189622,26.314650,351.538800,5.316069,356.145500,0,0,0,0.378222,1.189622,26.314650,0.091641,0.147139,0.984861,0.411106,1.242422,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4078,79,1.1542,0.378126,1.189665,26.314680,351.537400,5.312261,356.162200,0,0,0,0.378126,1.189665,26.314680,0.091576,0.147163,0.984864,0.410985,1.242469,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4190,80,1.1653,0.378029,1.189695,26.314760,351.521900,5.300762,356.172400,0,0,0,0.378029,1.189695,26.314760,0.091374,0.147431,0.984843,0.410808,1.242584,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4293,81,1.1767,0.377941,1.189714,26.314790,351.525300,5.283813,356.181500,0,0,0,0.377941,1.189714,26.314790,0.091084,0.147373,0.984878,0.410612,1.242576,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4400,82,1.1876,0.377859,1.189754,26.314840,351.548500,5.264896,356.196000,0,0,0,0.377859,1.189754,26.314840,0.090764,0.146972,0.984968,0.410408,1.242459,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4519,83,1.1988,0.377783,1.189758,26.314930,351.544200,5.249450,356.200200,0,0,0,0.377783,1.189758,26.314930,0.090498,0.147046,0.984981,0.410227,1.242475,26.668050,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4641,84,1.2101,0.377684,1.189761,26.314980,351.555800,5.235774,356.209700,0,0,0,0.377684,1.189761,26.314980,0.090265,0.146847,0.985032,0.410038,1.242396,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4743,85,1.2212,0.377594,1.189753,26.315020,351.563200,5.212207,356.218400,0,0,0,0.377594,1.189753,26.315020,0.089862,0.146718,0.985088,0.409799,1.242334,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4850,86,1.2321,0.377535,1.189744,26.315100,351.587200,5.182006,356.231000,0,0,0,0.377535,1.189744,26.315100,0.089348,0.146304,0.985197,0.409545,1.242159,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:47:56.4967,87,1.2437,0.377419,1.189721,26.315160,351.594100,5.155440,356.245200,0,0,0,0.377419,1.189721,26.315160,0.088893,0.146185,0.985255,0.409258,1.242081,26.668060,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
