时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态
2025-11-29 15:55:04.4099,11,0.0000,0.821217,1.118432,26.818900,355.036300,9.300064,0.073320,0,0,0,0.822310,1.124899,26.831740,0.231858,-0.292944,0.927591,0.838159,1.104875,26.895150,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999988,0.999986,Valid
2025-11-29 15:55:04.4209,12,0.0000,0.821278,1.118390,26.818950,355.053000,9.312199,0.078245,0,0,0,0.822372,1.124854,26.831790,0.231785,-0.293679,0.927377,0.838142,1.104875,26.894890,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999990,0.999989,Valid
2025-11-29 15:55:04.4324,13,0.0000,0.821335,1.118332,26.818980,355.078600,9.322106,0.093245,0,0,0,0.822430,1.124790,26.831830,0.232171,-0.294323,0.927076,0.838140,1.104875,26.894570,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999992,0.999991,Valid
2025-11-29 15:55:04.4434,14,0.0000,0.821413,1.118289,26.819050,355.105700,9.327664,0.091344,0,0,0,0.822512,1.124741,26.831900,0.232227,-0.294775,0.926919,0.838163,1.104875,26.894370,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999994,0.999993,Valid
2025-11-29 15:55:04.4545,15,0.0000,0.821495,1.118217,26.819120,355.118600,9.341125,0.081153,0,0,0,0.822596,1.124665,26.831970,0.232368,-0.295004,0.926810,0.838185,1.104875,26.894150,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999994,0.999993,Valid
2025-11-29 15:55:04.4666,16,0.0000,0.821560,1.118138,26.819150,355.151400,9.360070,0.068602,0,0,0,0.822668,1.124580,26.832000,0.231736,-0.296259,0.926569,0.838083,1.104875,26.893630,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999994,0.999993,Valid
2025-11-29 15:55:04.4765,17,0.0000,0.821642,1.118076,26.819220,355.167800,9.374529,0.062815,0,0,0,0.822754,1.124515,26.832070,0.231919,-0.296541,0.926433,0.838115,1.104875,26.893430,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999996,0.999995,Valid
2025-11-29 15:55:04.4933,18,0.0000,0.821722,1.118030,26.819290,355.184100,9.391109,0.047769,0,0,0,0.822840,1.124465,26.832150,0.231463,-0.297965,0.926090,0.838059,1.104874,26.893040,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999997,0.999996,Valid
2025-11-29 15:55:04.5013,19,0.0000,0.821777,1.117998,26.819320,355.199200,9.406981,0.041478,0,0,0,0.822901,1.124430,26.832180,0.231666,-0.298224,0.925955,0.838092,1.104874,26.892900,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999997,0.999996,Valid
2025-11-29 15:55:04.5099,20,0.0000,0.821877,1.117937,26.819400,355.205100,9.426705,0.038828,0,0,0,0.823004,1.124367,26.832260,0.231964,-0.297525,0.926106,0.838202,1.104874,26.892930,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999997,0.999996,Valid
2025-11-29 15:55:04.5205,21,0.0000,0.821976,1.117890,26.819460,355.228700,9.444800,0.035928,0,0,0,0.823107,1.124316,26.832320,0.232218,-0.297919,0.925915,0.838262,1.104874,26.892750,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999997,0.999996,Valid
2025-11-29 15:55:04.5332,22,0.0000,0.822060,1.117845,26.819500,355.251600,9.468508,0.024685,0,0,0,0.823198,1.124265,26.832360,0.232409,-0.295917,0.926509,0.838428,1.104874,26.893070,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999998,0.999998,Valid
2025-11-29 15:55:04.5432,23,0.0000,0.822163,1.117804,26.819550,355.267200,9.490337,0.025147,0,0,0,0.823305,1.124220,26.832420,0.238836,-0.299779,0.923629,0.838719,1.104874,26.892020,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999998,0.999998,Valid
2025-11-29 15:55:04.5549,24,0.0000,0.822256,1.117763,26.819620,355.264100,9.515607,0.025233,0,0,0,0.823404,1.124180,26.832480,0.239246,-0.299727,0.923539,0.838816,1.104874,26.891970,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999998,0.999998,Valid
2025-11-29 15:55:04.5660,25,0.0000,0.822329,1.117744,26.819640,355.254500,9.528076,0.013305,0,0,0,0.823481,1.124164,26.832500,0.239379,-0.299585,0.923551,0.838895,1.104874,26.891970,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999998,0.999998,Valid
2025-11-29 15:55:04.5760,26,0.0000,0.822411,1.117698,26.819680,355.237600,9.537539,0.002474,0,0,0,0.823566,1.124121,26.832540,0.242085,-0.299776,0.922784,0.839110,1.104874,26.891790,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999999,0.999999,Valid
2025-11-29 15:55:04.5873,27,0.0000,0.822475,1.117689,26.819760,355.266800,9.554333,0.000787,0,0,0,0.823635,1.124106,26.832620,0.252070,-0.304354,0.918602,0.839565,1.104874,26.890670,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999999,0.999999,Valid
2025-11-29 15:55:04.5989,28,0.0000,0.822523,1.117616,26.819760,355.262900,9.560464,359.980100,0,0,0,0.823687,1.124034,26.832620,0.252036,-0.304324,0.918621,0.839556,1.104874,26.890460,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999999,0.999999,Valid
2025-11-29 15:55:04.6110,29,0.0000,0.822582,1.117578,26.819820,355.271700,9.556417,359.977600,0,0,0,0.823746,1.123995,26.832690,0.267299,-0.305474,0.913913,0.840478,1.104874,26.889890,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999999,0.999999,Valid
2025-11-29 15:55:04.6216,30,0.0000,0.822609,1.117549,26.819860,355.297300,9.558263,359.981200,0,0,0,0.823772,1.123960,26.832730,0.274283,-0.312801,0.909354,0.840510,1.104873,26.888220,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.999999,0.999999,Valid
2025-11-29 15:55:04.6329,31,0.0000,0.822643,1.117489,26.819900,355.319300,9.545795,359.993300,0,0,0,0.823803,1.123895,26.832770,0.274145,-0.313138,0.909279,0.840457,1.104873,26.888000,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,0.999999,Valid
2025-11-29 15:55:04.6507,32,0.0000,0.822668,1.117413,26.819970,355.357600,9.533247,-0.003684,0,0,0,0.823826,1.123810,26.832840,0.271270,-0.312627,0.910317,0.840258,1.104873,26.887980,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.6569,33,0.0000,0.822695,1.117345,26.820050,355.405800,9.515658,359.990800,0,0,0,0.823851,1.123731,26.832920,0.270910,-0.313430,0.910148,0.840151,1.104873,26.887690,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.6655,34,0.0000,0.822685,1.117227,26.820090,355.465600,9.477113,359.977400,0,0,0,0.823834,1.123599,26.832970,0.270155,-0.314441,0.910024,0.839923,1.104873,26.887170,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.6759,35,0.0000,0.822664,1.117143,26.820160,355.493400,9.458140,359.969600,0,0,0,0.823811,1.123509,26.833050,0.268271,-0.315223,0.910311,0.839672,1.104873,26.886870,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.6879,36,0.0000,0.822649,1.117095,26.820210,355.516400,9.427841,359.975000,0,0,0,0.823788,1.123456,26.833100,0.237365,-0.314971,0.918940,0.837793,1.104873,26.887320,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.6995,37,0.0000,0.822643,1.117077,26.820260,355.510100,9.407798,359.957900,0,0,0,0.823780,1.123441,26.833150,0.212266,-0.315681,0.924818,0.836266,1.104873,26.887550,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7107,38,0.0000,0.822634,1.117044,26.820330,355.507600,9.398314,359.948800,0,0,0,0.823767,1.123408,26.833220,0.212053,-0.315648,0.924878,0.836220,1.104873,26.887530,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7206,39,0.0000,0.822638,1.116996,26.820360,355.511700,9.372533,359.967400,0,0,0,0.823765,1.123359,26.833250,0.200495,-0.318833,0.926363,0.835391,1.104873,26.886960,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7332,40,0.0000,0.822632,1.116917,26.820400,355.514100,9.347271,359.992100,0,0,0,0.823750,1.123279,26.833290,0.192712,-0.321140,0.927217,0.834796,1.104872,26.886440,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7434,41,0.0000,0.822638,1.116897,26.820450,355.552200,9.313044,0.007481,0,0,0,0.823748,1.123249,26.833350,0.200436,-0.321415,0.925483,0.835208,1.104872,26.886270,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7546,42,0.0000,0.822596,1.116814,26.820460,355.540200,9.282739,0.015094,0,0,0,0.823698,1.123169,26.833360,0.200009,-0.321210,0.925646,0.835092,1.104872,26.886090,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7646,43,0.0000,0.822586,1.116796,26.820520,355.566700,9.259155,0.006595,0,0,0,0.823685,1.123146,26.833420,0.186686,-0.323772,0.927535,0.834222,1.104872,26.885770,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7776,44,0.0000,0.822580,1.116755,26.820530,355.577800,9.250147,359.980600,0,0,0,0.823681,1.123103,26.833430,0.176466,-0.326167,0.928695,0.833545,1.104872,26.885340,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.7880,45,0.0000,0.822563,1.116700,26.820520,355.593000,9.248243,359.973000,0,0,0,0.823664,1.123044,26.833420,0.176370,-0.326421,0.928624,0.833483,1.104872,26.885120,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8040,46,0.0000,0.822609,1.116676,26.820560,355.613500,9.263849,359.951000,0,0,0,0.823715,1.123016,26.833460,0.170638,-0.327768,0.929221,0.833162,1.104872,26.884900,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8105,47,0.0000,0.822636,1.116642,26.820580,355.620200,9.278188,359.948000,0,0,0,0.823744,1.122981,26.833480,0.165282,-0.328994,0.929755,0.832842,1.104872,26.884660,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8215,48,0.0000,0.822641,1.116671,26.820560,355.638500,9.270091,359.952600,0,0,0,0.823750,1.123005,26.833470,0.162167,-0.330123,0.929904,0.832658,1.104872,26.884550,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8320,49,0.0000,0.822662,1.116665,26.820560,355.635800,9.256253,359.954200,0,0,0,0.823765,1.123000,26.833460,0.161956,-0.330078,0.929956,0.832660,1.104872,26.884540,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8437,50,0.0000,0.822655,1.116703,26.820580,355.665000,9.251387,359.948000,0,0,0,0.823757,1.123031,26.833490,0.160203,-0.331165,0.929874,0.832543,1.104872,26.884490,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8549,51,0.0000,0.822636,1.116670,26.820540,355.648500,9.234492,359.940700,0,0,0,0.823736,1.123002,26.833450,0.168457,-0.330393,0.928689,0.832981,1.104872,26.884410,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8661,52,0.0000,0.822603,1.116683,26.820530,355.664000,9.216515,359.939100,0,0,0,0.823700,1.123012,26.833440,0.168140,-0.330649,0.928655,0.832925,1.104872,26.884390,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8761,53,0.0000,0.822538,1.116673,26.820510,355.658600,9.168332,359.939700,0,0,0,0.823626,1.123003,26.833420,0.160349,-0.331691,0.929661,0.832391,1.104872,26.884240,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8878,54,0.0000,0.822432,1.116704,26.820480,355.678800,9.105168,359.921800,0,0,0,0.823505,1.123029,26.833400,0.167051,-0.331349,0.928602,0.832660,1.104872,26.884280,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.8989,55,0.0000,0.822264,1.116721,26.820490,355.694300,8.989689,359.906100,0,0,0,0.823313,1.123043,26.833410,0.164902,-0.332042,0.928739,0.832338,1.104872,26.884240,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9105,56,0.0000,0.822069,1.116738,26.820500,355.715200,8.870887,359.888100,0,0,0,0.823093,1.123056,26.833420,0.162833,-0.332391,0.928979,0.832002,1.104872,26.884250,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9208,57,0.0000,0.821817,1.116740,26.820490,355.741600,8.724187,359.879400,0,0,0,0.822811,1.123053,26.833420,0.158844,-0.332101,0.929773,0.831508,1.104872,26.884320,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9321,58,0.0000,0.821566,1.116755,26.820490,355.772000,8.571431,359.868500,0,0,0,0.822525,1.123061,26.833430,0.152426,-0.333645,0.930294,0.830835,1.104872,26.884140,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9432,59,0.0000,0.821232,1.116803,26.820510,355.810600,8.346267,359.880900,0,0,0,0.822140,1.123100,26.833450,0.148823,-0.334277,0.930651,0.830256,1.104872,26.884200,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9596,60,0.0000,0.820509,1.116935,26.820540,355.857800,7.833846,359.961800,0,0,0,0.821295,1.123219,26.833490,0.141009,-0.334430,0.931812,0.829032,1.104872,26.884610,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9659,61,0.0000,0.819387,1.117052,26.820570,355.894900,7.078366,0.025849,0,0,0,0.819998,1.123327,26.833540,0.129742,-0.334221,0.933522,0.827163,1.104872,26.885090,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9759,62,0.0000,0.818291,1.117105,26.820620,355.956600,6.319990,359.911000,0,0,0,0.818739,1.123369,26.833600,0.116522,-0.334801,0.935057,0.825177,1.104872,26.885260,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9866,63,0.0000,0.816912,1.117127,26.820670,356.064000,5.395442,359.726400,0,0,0,0.817169,1.123369,26.833670,0.100075,-0.336607,0.936312,0.822669,1.104872,26.885130,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:04.9994,64,0.0000,0.815325,1.117023,26.820720,356.250100,4.397933,359.520400,0,0,0,0.815376,1.123226,26.833740,0.082200,-0.338819,0.937254,0.819830,1.104872,26.884510,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0096,65,0.0000,0.814724,1.116943,26.820680,356.426400,4.036385,359.421100,0,0,0,0.814705,1.123108,26.833710,0.075644,-0.340263,0.937283,0.818760,1.104871,26.883950,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0204,66,0.0000,0.813360,1.116784,26.820640,356.688800,3.205624,359.231200,0,0,0,0.813171,1.122892,26.833710,0.059406,-0.344708,0.936828,0.816278,1.104871,26.882680,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0312,67,0.0000,0.812008,1.116518,26.820580,356.974800,2.419435,359.076400,0,0,0,0.811655,1.122563,26.833670,0.045397,-0.349406,0.935871,0.813954,1.104870,26.881060,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0426,68,0.0000,0.810696,1.116265,26.820520,357.225000,1.648353,358.914900,0,0,0,0.810183,1.122256,26.833620,0.030670,-0.352804,0.935195,0.811695,1.104870,26.879710,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0547,69,0.0000,0.809261,1.116081,26.820360,357.441400,0.796631,358.732300,0,0,0,0.808571,1.122026,26.833480,0.018512,-0.356818,0.933990,0.809461,1.104869,26.878400,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0658,70,0.0000,0.807829,1.116066,26.820270,357.565600,359.930300,358.568100,0,0,0,0.806955,1.121984,26.833400,0.003249,-0.358856,0.933387,0.807111,1.104869,26.877910,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0765,71,0.0000,0.806530,1.116138,26.820160,357.632100,359.140400,358.443500,0,0,0,0.805487,1.122044,26.833270,-0.006343,-0.360643,0.932683,0.805185,1.104869,26.877690,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0874,72,0.0000,0.805126,1.116282,26.819920,357.683800,358.268800,358.330100,0,0,0,0.803896,1.122177,26.833020,-0.010501,-0.361368,0.932364,0.803393,1.104869,26.877680,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.0995,73,0.0000,0.803740,1.116435,26.819650,357.735600,357.406400,358.224600,0,0,0,0.802321,1.122319,26.832740,-0.013577,-0.361994,0.932082,0.801666,1.104869,26.877670,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1170,74,0.0000,0.802311,1.116545,26.819300,357.797500,356.560700,358.127600,0,0,0,0.800707,1.122416,26.832370,-0.027982,-0.363049,0.931350,0.799355,1.104869,26.877390,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1236,75,0.0000,0.800999,1.116599,26.818820,357.917000,355.781000,358.006400,0,0,0,0.799227,1.122445,26.831880,-0.041438,-0.365050,0.930065,0.797232,1.104869,26.876670,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1333,76,0.0000,0.799654,1.116617,26.818320,358.035900,355.013500,357.898200,0,0,0,0.797718,1.122437,26.831370,-0.045985,-0.370573,0.927664,0.795538,1.104868,26.875350,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1435,77,0.0000,0.797718,1.116670,26.817570,358.218900,353.922600,357.806600,0,0,0,0.795540,1.122449,26.830600,-0.064152,-0.373590,0.925373,0.792521,1.104868,26.874150,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1545,78,0.0000,0.796366,1.116716,26.816940,358.339800,353.132700,357.673700,0,0,0,0.794020,1.122469,26.829950,-0.033507,-0.383595,0.922893,0.792483,1.104867,26.872300,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1664,79,0.0000,0.794991,1.116759,26.816320,358.460200,352.379100,357.530200,0,0,0,0.792484,1.122487,26.829320,-0.056656,-0.382815,0.922086,0.789877,1.104867,26.871760,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1764,80,0.0000,0.793654,1.116782,26.815680,358.601000,351.650500,357.456700,0,0,0,0.790989,1.122478,26.828660,-0.051575,-0.384995,0.921476,0.788630,1.104867,26.870810,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1891,81,0.0000,0.792534,1.116722,26.815010,358.721800,350.980900,357.396600,0,0,0,0.789721,1.122391,26.827970,-0.062635,-0.387019,0.919942,0.786885,1.104866,26.869630,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.1992,82,0.0000,0.791132,1.116666,26.814270,358.914800,350.213700,357.348100,0,0,0,0.788147,1.122291,26.827210,-0.042460,-0.394519,0.917906,0.786272,1.104866,26.867750,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.2104,83,0.0000,0.789675,1.116565,26.813480,359.110800,349.424300,357.251800,0,0,0,0.786516,1.122147,26.826400,-0.031562,-0.397582,0.917024,0.785145,1.104865,26.866260,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.2213,84,0.0000,0.788355,1.116461,26.812780,359.276600,348.737800,357.144600,0,0,0,0.785049,1.122005,26.825670,-0.043078,-0.400461,0.915301,0.783206,1.104865,26.864850,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.2320,85,0.0000,0.787275,1.116348,26.811930,359.426600,348.124600,357.038200,0,0,0,0.783838,1.121859,26.824810,-0.038930,-0.405273,0.913367,0.782206,1.104864,26.863110,车身,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.2436,86,0.0000,0.786112,1.116319,26.811180,359.570300,347.558500,356.905600,0,0,0,0.782557,1.121798,26.824030,-0.044461,-0.405909,0.912832,0.782545,1.121686,26.824280,-114-199,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.2549,87,0.0000,0.785242,1.116292,26.810360,359.697000,347.116500,356.819300,0,0,0,0.781593,1.121742,26.823200,-0.032511,-0.410324,0.911360,0.781555,1.121256,26.824280,-114-199,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
2025-11-29 15:55:05.2714,88,0.0000,0.784296,1.116219,26.809520,359.832800,346.680800,356.768600,0,0,0,0.780552,1.121638,26.822340,-0.036160,-0.411244,0.910808,0.780475,1.120762,26.824280,-114-199,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,1.000000,1.000000,Valid
