时间戳,帧计数器,游戏时间,挂载对象位置X,挂载对象位置Y,挂载对象位置Z,挂载对象旋转X,挂载对象旋转Y,挂载对象旋转Z,目标对象1旋转X,目标对象1旋转Y,目标对象1旋转Z,注视原点X,注视原点Y,注视原点Z,注视方向X,注视方向Y,注视方向Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径,右瞳孔直径,左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度,眼动追踪状态
2025-11-27 17:52:09.8080,18,0.4905,0.206690,1.130832,26.011530,349.461900,0.349724,0.386494,0,0,0,0.206690,1.130832,26.011530,0.006001,0.182890,0.983115,0.210695,1.252888,26.667630,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8159,19,0.4981,0.206709,1.130852,26.011410,349.428800,0.344317,0.383960,0,0,0,0.206709,1.130852,26.011410,0.005907,0.183457,0.983010,0.210652,1.253321,26.667630,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8266,20,0.5081,0.206709,1.130943,26.011320,349.424700,0.345590,0.391648,0,0,0,0.206709,1.130943,26.011320,0.005929,0.183529,0.982997,0.210668,1.253484,26.667650,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8381,21,0.5190,0.206722,1.131011,26.011220,349.410200,0.333792,0.395053,0,0,0,0.206722,1.131011,26.011220,0.005727,0.183776,0.982952,0.210547,1.253743,26.667680,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8485,22,0.5306,0.206665,1.130988,26.011210,349.363000,0.330163,0.410830,0,0,0,0.206665,1.130988,26.011210,0.005663,0.184586,0.982800,0.210448,1.254286,26.667690,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8599,23,0.5417,0.206701,1.131104,26.011090,349.349800,0.322537,0.412163,0,0,0,0.206701,1.131104,26.011090,0.005532,0.184813,0.982758,0.210397,1.254586,26.667710,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8716,24,0.5530,0.206652,1.131130,26.011000,349.311600,0.315822,0.428850,0,0,0,0.206652,1.131130,26.011000,0.005416,0.185469,0.982635,0.210272,1.255086,26.667730,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8819,25,0.5637,0.206614,1.131175,26.010920,349.276800,0.312391,0.437804,0,0,0,0.206614,1.131175,26.010920,0.005357,0.186065,0.982523,0.210195,1.255563,26.667750,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.8920,26,0.5748,0.206656,1.131239,26.010840,349.230700,0.295279,0.433296,0,0,0,0.206656,1.131239,26.010840,0.005063,0.186854,0.982375,0.210041,1.256191,26.667770,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9033,27,0.5860,0.206657,1.131328,26.010800,349.221200,0.284733,0.438375,0,0,0,0.206657,1.131328,26.010800,0.004882,0.187019,0.982344,0.209922,1.256405,26.667790,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9153,28,0.5975,0.206619,1.131315,26.010750,349.169600,0.280051,0.424191,0,0,0,0.206619,1.131315,26.010750,0.004801,0.187903,0.982176,0.209831,1.257017,26.667800,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9270,29,0.6085,0.206629,1.131364,26.010740,349.158300,0.280966,0.425791,0,0,0,0.206629,1.131364,26.010740,0.004816,0.188096,0.982139,0.209851,1.257206,26.667820,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9383,30,0.6191,0.206635,1.131382,26.010690,349.131100,0.276252,0.409820,0,0,0,0.206635,1.131382,26.010690,0.004735,0.188562,0.982050,0.209803,1.257558,26.667830,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9489,31,0.6307,0.206581,1.131399,26.010690,349.135800,0.278021,0.409153,0,0,0,0.206581,1.131399,26.010690,0.004765,0.188482,0.982065,0.209770,1.257524,26.667840,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9611,32,0.6427,0.206595,1.131408,26.010680,349.129300,0.279772,0.419496,0,0,0,0.206595,1.131408,26.010680,0.004795,0.188594,0.982044,0.209803,1.257615,26.667860,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9704,33,0.6525,0.206593,1.131457,26.010680,349.149400,0.286439,0.426092,0,0,0,0.206593,1.131457,26.010680,0.004910,0.188248,0.982109,0.209878,1.257425,26.667870,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9809,34,0.6631,0.206499,1.131391,26.010640,349.139600,0.292391,0.427683,0,0,0,0.206499,1.131391,26.010640,0.005012,0.188417,0.982076,0.209853,1.257486,26.667880,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:09.9929,35,0.6747,0.206488,1.131403,26.010670,349.154800,0.305004,0.431439,0,0,0,0.206488,1.131403,26.010670,0.005228,0.188156,0.982125,0.209986,1.257315,26.667900,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0032,36,0.6851,0.206495,1.131374,26.010680,349.133500,0.308283,0.444451,0,0,0,0.206495,1.131374,26.010680,0.005284,0.188522,0.982055,0.210031,1.257539,26.667900,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0144,37,0.6962,0.206444,1.131297,26.010770,349.138200,0.313463,0.445788,0,0,0,0.206444,1.131297,26.010770,0.005373,0.188440,0.982070,0.210039,1.257391,26.667910,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0333,38,0.7152,0.206451,1.131287,26.010820,349.174200,0.314307,0.463485,0,0,0,0.206451,1.131287,26.010820,0.005388,0.187824,0.982188,0.210056,1.256945,26.667930,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0419,39,0.7241,0.206446,1.131250,26.010860,349.181200,0.323036,0.471987,0,0,0,0.206446,1.131250,26.010860,0.005538,0.187704,0.982210,0.210150,1.256819,26.667940,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0508,40,0.7329,0.206337,1.131200,26.010910,349.189800,0.326658,0.469431,0,0,0,0.206337,1.131200,26.010910,0.005600,0.187556,0.982238,0.210083,1.256658,26.667940,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0589,41,0.7406,0.206303,1.131156,26.010970,349.192500,0.326760,0.469175,0,0,0,0.206303,1.131156,26.010970,0.005602,0.187510,0.982247,0.210049,1.256572,26.667940,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0709,42,0.7521,0.206265,1.131138,26.011070,349.200400,0.324927,0.458588,0,0,0,0.206265,1.131138,26.011070,0.005571,0.187374,0.982273,0.209990,1.256441,26.667950,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0805,43,0.7629,0.206196,1.131086,26.011210,349.203600,0.326523,0.448833,0,0,0,0.206196,1.131086,26.011210,0.005598,0.187321,0.982283,0.209938,1.256326,26.667950,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.0919,44,0.7741,0.206181,1.131083,26.011310,349.245400,0.328515,0.452090,0,0,0,0.206181,1.131083,26.011310,0.005633,0.186603,0.982419,0.209945,1.255808,26.667960,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1030,45,0.7852,0.206169,1.131028,26.011370,349.255500,0.323890,0.460589,0,0,0,0.206169,1.131028,26.011370,0.005554,0.186430,0.982453,0.209881,1.255623,26.667960,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1190,46,0.8003,0.206003,1.131025,26.011560,349.279200,0.316087,0.472486,0,0,0,0.206003,1.131025,26.011560,0.005420,0.186024,0.982530,0.209625,1.255304,26.667970,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1269,47,0.8091,0.206001,1.130988,26.011620,349.315300,0.314503,0.485455,0,0,0,0.206001,1.130988,26.011620,0.005394,0.185405,0.982647,0.209604,1.254828,26.667970,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1365,48,0.8185,0.205996,1.130930,26.011670,349.334800,0.302946,0.491200,0,0,0,0.205996,1.130930,26.011670,0.005196,0.185070,0.982712,0.209466,1.254528,26.667970,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1481,49,0.8298,0.205851,1.131007,26.011890,349.362000,0.304985,0.491447,0,0,0,0.205851,1.131007,26.011890,0.005231,0.184603,0.982799,0.209343,1.254243,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1597,50,0.8409,0.205822,1.130975,26.011960,349.386800,0.303972,0.503850,0,0,0,0.205822,1.130975,26.011960,0.005215,0.184177,0.982879,0.209302,1.253903,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1700,51,0.8520,0.205788,1.130949,26.012050,349.388600,0.296310,0.501450,0,0,0,0.205788,1.130949,26.012050,0.005083,0.184147,0.982886,0.209180,1.253839,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1812,52,0.8637,0.205603,1.131066,26.012300,349.410400,0.304974,0.511179,0,0,0,0.205603,1.131066,26.012300,0.005232,0.183773,0.982955,0.209093,1.253653,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.1932,53,0.8747,0.205635,1.130968,26.012330,349.393300,0.289413,0.510516,0,0,0,0.205635,1.130968,26.012330,0.004965,0.184067,0.982901,0.208947,1.253751,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2034,54,0.8856,0.205549,1.130993,26.012450,349.418800,0.284053,0.521395,0,0,0,0.205549,1.130993,26.012450,0.004873,0.183629,0.982984,0.208799,1.253450,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2157,55,0.8969,0.205481,1.130979,26.012570,349.441800,0.268390,0.535333,0,0,0,0.205481,1.130979,26.012570,0.004605,0.183235,0.983059,0.208551,1.253142,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2273,56,0.9079,0.205452,1.130916,26.012630,349.452800,0.262917,0.540077,0,0,0,0.205452,1.130916,26.012630,0.004511,0.183046,0.983094,0.208459,1.252938,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2379,57,0.9191,0.205370,1.130910,26.012810,349.484900,0.255604,0.554300,0,0,0,0.205370,1.130910,26.012810,0.004386,0.182495,0.983197,0.208293,1.252521,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2502,58,0.9325,0.205313,1.130898,26.012920,349.513500,0.247380,0.559078,0,0,0,0.205313,1.130898,26.012920,0.004245,0.182004,0.983289,0.208141,1.252149,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2600,59,0.9411,0.205288,1.130887,26.012990,349.541700,0.237279,0.565062,0,0,0,0.205288,1.130887,26.012990,0.004072,0.181519,0.983379,0.208000,1.251790,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2710,60,0.9522,0.205265,1.130841,26.013060,349.544800,0.224601,0.563946,0,0,0,0.205265,1.130841,26.013060,0.003855,0.181466,0.983390,0.207832,1.251696,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2819,61,0.9638,0.205132,1.131050,26.013550,349.583900,0.218792,0.574489,0,0,0,0.205132,1.131050,26.013550,0.003756,0.180796,0.983514,0.207631,1.251354,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.2933,62,0.9747,0.205193,1.130880,26.013360,349.537900,0.203616,0.569548,0,0,0,0.205193,1.130880,26.013360,0.003495,0.181585,0.983369,0.207519,1.251762,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3030,63,0.9856,0.205164,1.130898,26.013430,349.555400,0.201763,0.578192,0,0,0,0.205164,1.130898,26.013430,0.003463,0.181285,0.983425,0.207469,1.251559,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3156,64,0.9969,0.205133,1.130957,26.013580,349.544600,0.189896,0.569165,0,0,0,0.205133,1.130957,26.013580,0.003259,0.181470,0.983391,0.207302,1.251718,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3259,65,1.0082,0.205118,1.130954,26.013640,349.552900,0.184330,0.573962,0,0,0,0.205118,1.130954,26.013640,0.003164,0.181328,0.983418,0.207223,1.251605,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3369,66,1.0195,0.205107,1.130928,26.013710,349.552100,0.183562,0.575489,0,0,0,0.205107,1.130928,26.013710,0.003151,0.181342,0.983415,0.207203,1.251577,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3481,67,1.0306,0.205067,1.131057,26.013870,349.567000,0.175031,0.580247,0,0,0,0.205067,1.131057,26.013870,0.003004,0.181086,0.983463,0.207065,1.251499,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3600,68,1.0414,0.205088,1.131025,26.013910,349.576100,0.174490,0.577535,0,0,0,0.205088,1.131025,26.013910,0.002995,0.180929,0.983492,0.207079,1.251352,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3709,69,1.0525,0.205095,1.130986,26.013970,349.554700,0.176447,0.570333,0,0,0,0.205095,1.130986,26.013970,0.003029,0.181297,0.983424,0.207109,1.251555,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3815,70,1.0636,0.205088,1.131082,26.014110,349.555700,0.178884,0.567805,0,0,0,0.205088,1.131082,26.014110,0.003070,0.181279,0.983427,0.207129,1.251613,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.3932,71,1.0748,0.205095,1.131117,26.014200,349.543200,0.182372,0.568733,0,0,0,0.205095,1.131117,26.014200,0.003130,0.181494,0.983387,0.207176,1.251779,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4029,72,1.0855,0.205107,1.131200,26.014390,349.526200,0.200767,0.576307,0,0,0,0.205107,1.131200,26.014390,0.003446,0.181786,0.983332,0.207397,1.252027,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4151,73,1.0969,0.205133,1.131237,26.014480,349.533300,0.204709,0.576311,0,0,0,0.205133,1.131237,26.014480,0.003513,0.181665,0.983354,0.207468,1.251965,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4273,74,1.1084,0.205154,1.131234,26.014560,349.539700,0.210789,0.590508,0,0,0,0.205154,1.131234,26.014560,0.003618,0.181554,0.983374,0.207558,1.251869,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4380,75,1.1191,0.205187,1.131265,26.014640,349.555500,0.213067,0.585416,0,0,0,0.205187,1.131265,26.014640,0.003657,0.181284,0.983424,0.207616,1.251700,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4485,76,1.1305,0.205202,1.131381,26.014820,349.541300,0.213394,0.578842,0,0,0,0.205202,1.131381,26.014820,0.003663,0.181528,0.983379,0.207635,1.251951,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4600,77,1.1417,0.205227,1.131389,26.014890,349.556800,0.219582,0.584935,0,0,0,0.205227,1.131389,26.014890,0.003769,0.181261,0.983428,0.207730,1.251762,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4700,78,1.1524,0.205252,1.131407,26.014980,349.570600,0.224384,0.590250,0,0,0,0.205252,1.131407,26.014980,0.003852,0.181023,0.983471,0.207809,1.251600,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4831,79,1.1639,0.205277,1.131425,26.015080,349.584900,0.229320,0.595712,0,0,0,0.205277,1.131425,26.015080,0.003936,0.180779,0.983516,0.207890,1.251435,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.4929,80,1.1750,0.205303,1.131444,26.015170,349.599200,0.234303,0.601224,0,0,0,0.205303,1.131444,26.015170,0.004022,0.180532,0.983561,0.207973,1.251266,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5037,81,1.1860,0.205252,1.131510,26.015110,349.562000,0.226933,0.562406,0,0,0,0.205252,1.131510,26.015110,0.003895,0.181173,0.983444,0.207837,1.251784,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5147,82,1.1969,0.205269,1.131589,26.015460,349.580000,0.238399,0.500091,0,0,0,0.205269,1.131589,26.015460,0.004092,0.180863,0.983500,0.207984,1.251585,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5254,83,1.2077,0.205334,1.131609,26.015640,349.624400,0.235046,0.507721,0,0,0,0.205334,1.131609,26.015640,0.004035,0.180100,0.983640,0.208010,1.251049,26.667980,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5379,84,1.2189,0.205374,1.131597,26.015760,349.650900,0.242072,0.497839,0,0,0,0.205374,1.131597,26.015760,0.004156,0.179645,0.983723,0.208129,1.250705,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5479,85,1.2302,0.205378,1.131657,26.015880,349.679400,0.243458,0.492014,0,0,0,0.205378,1.131657,26.015880,0.004180,0.179156,0.983812,0.208148,1.250408,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5601,86,1.2419,0.205410,1.131630,26.015990,349.711200,0.257862,0.487398,0,0,0,0.205410,1.131630,26.015990,0.004428,0.178609,0.983910,0.208344,1.249988,26.667990,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
2025-11-27 17:52:10.5705,87,1.2522,0.205441,1.131607,26.016100,349.750200,0.277194,0.480798,0,0,0,0.205441,1.131607,26.016100,0.004761,0.177939,0.984030,0.208594,1.249488,26.668000,-135-860,0.000000,0.000000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,Invalid
